id	bet_amount	bet_id	brand	channel_type	game_id	game_name	game_provider	game_status_id	game_type	jackpot_contribution	jackpot_details	jackpot_payout	jackpot_type	kiosk_terminal	machine_id	outlet_id	payout_amount	platform_code	platform_name	player_id	prematch_live	refund_amount	round_id	seed_contri_amount	settlement_time	site	sport	status	ticket_status	time_of_bet	createdAt	updatedAt	timestamp	transaction_id
328	0.88	fc_0be7421c048eaf915063e86a38ecac15d7f8	FC	ONLINE	22028	TREASURE CRUISE	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	dc9ca852-d8e6-e38a-7a4e-63b170aa7524	live	0.00	77282a42ec74	NULL	2025-04-02 00:00:22	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:22	NULL	NULL	2025-04-01 18:30:22	fc_67ec0d96bdab5525aabca559
329	1.20	fc_2afe4c662eed5d83557875306f6d51afbe73	FC	ONLINE	22053	LEGEND OF INCA	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.72	7	egames	b7e4add6-11d6-4636-9a19-3cb98eb398dc	live	0.00	8ad5a641b784	NULL	2025-04-02 00:00:22	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:22	NULL	NULL	2025-04-01 18:30:22	fc_67ec0d963b548e71724e4828
330	1.00	jdb_36ee81b287b8ff715608c81c21e49eaeed1d	JDB	ONLINE	14091	Piggy Bank	JDB Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	5.00	3	egames	642057b5-3b0b-494f-42c0-107fa6596f4f	live	0.00	d5fec0c5b895	NULL	2025-04-02 00:00:22	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:22	NULL	NULL	2025-04-01 18:30:22	jdb_7496909456311
331	5.00	jdb_61c8eda868526c302c82b562c4280287eb3c	JDB	ONLINE	14091	Piggy Bank	JDB Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	150.00	3	egames	3e0fe241-1497-a67e-8012-319eb02dc3ab	live	0.00	f9aaa1fdf04e	NULL	2025-04-02 00:00:22	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:22	NULL	NULL	2025-04-01 18:30:22	jdb_7496909452591
332	6.00	fc_74e5a24c59d4c8cec41e0208193805a4fdb1	FC	ONLINE	22029	COWBOYS	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	c8b7ac08-4649-0880-87ff-e6dd584593eb	live	0.00	e64d7218f876	NULL	2025-04-02 00:00:22	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:22	NULL	NULL	2025-04-01 18:30:22	fc_67ec0d96e8c3691c70512f24
333	2.40	fc_780031c71dac297aba6e733182bb5f877de8	FC	ONLINE	22020	CHINESE NEW YEAR	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	094a251c-aefe-1c0f-3eb3-52008f6e4335	live	0.00	1bf767ad1e55	NULL	2025-04-02 00:00:22	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:22	NULL	NULL	2025-04-01 18:30:22	fc_67ec0d96fcf48005bd697ab6
334	2.00	fc_8686b4b2c2733b3303e235f6233314485024	FC	ONLINE	22049	ZEUS	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	5098c45c-8fe3-d251-bce7-4aeb44a339bb	live	0.00	0b8cc414bde1	NULL	2025-04-02 00:00:22	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:22	NULL	NULL	2025-04-01 18:30:22	fc_67ec0d96b7b95b29703a7374
335	1.00	fc_adfb351f465cd22ab4f883e3e4f2a7c034ec	FC	ONLINE	22055	SUPER ELEMENTS	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	c42b0037-0e32-b8fa-68a0-adbd393be7b7	live	0.00	eb302f2fbcee	NULL	2025-04-02 00:00:22	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:22	NULL	NULL	2025-04-01 18:30:22	fc_67ec0d9693e1303c0a796753
336	1.20	fc_b0f6c8f4b0cc00b8486bfd40a94fb827393e	FC	ONLINE	22047	GOLDEN GENIE	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.96	7	egames	ce701e43-888b-4379-6cee-1dd8fe33ae44	live	0.00	4c99b0535fb7	NULL	2025-04-02 00:00:22	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:22	NULL	NULL	2025-04-01 18:30:22	fc_67ec0d96fcf48005bd697b21
337	2.00	jdb_c5c95fa3e016a8aa0c701a131aad1e138052	JDB	ONLINE	14093	Magic Ace WILD LOCK	JDB Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	3	egames	3324122b-d9bb-ffbb-6733-603018105e54	live	0.00	8d172380a9d4	NULL	2025-04-02 00:00:22	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:22	NULL	NULL	2025-04-01 18:30:22	jdb_7496909454760
338	1.80	fc_e86f09acc72bb91a31140fac2d02d7ff692a	FC	ONLINE	22043	SUGAR BANG BANG	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	acacd7f9-6390-db71-db7a-f3e69992617e	live	0.00	7ecc7ca229c2	NULL	2025-04-02 00:00:22	ArionPlayMaya	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:22	NULL	NULL	2025-04-01 18:30:22	fc_67ec0d96e8c3691c70512e99
339	1.80	fc_f183debcd3b98261dd62b1e25e4e9d4611eb	FC	ONLINE	22043	SUGAR BANG BANG	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	e0ad424f-cc6a-692e-df5c-597da40b7ca3	live	0.00	95d9a505a847	NULL	2025-04-02 00:00:22	ArionPlayMaya	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:22	NULL	NULL	2025-04-01 18:30:22	fc_67ec0d968e43255abf5a6ac8
340	1.20	fc_0646b7c69c5fbe4b7ecc5c054d84b5b4a961	FC	ONLINE	22063	QUEEN OF INCA	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	0bd49cac-2568-0dfd-7b25-a0406dd8fa97	live	0.00	c30994b0b200	NULL	2025-04-02 00:00:23	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:23	NULL	NULL	2025-04-01 18:30:23	fc_67ec0d978e43255abf5a6c1a
341	1.00	jdb_10d1baaa7b9ebdcd733bb6e4f97ced537075	JDB	ONLINE	14091	Piggy Bank	JDB Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	3	egames	71171f91-55ff-87fa-6c46-f0845525b90f	live	0.00	283353c3ce01	NULL	2025-04-02 00:00:23	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:23	NULL	NULL	2025-04-01 18:30:23	jdb_7496909458681
342	0.90	fc_126fb946928aa23d8d7f862692d391f4238f	FC	ONLINE	22029	COWBOYS	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	89c0dd80-5ab3-409d-47f2-9e7eda22dfda	live	0.00	17c4fee956ff	NULL	2025-04-02 00:00:23	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:23	NULL	NULL	2025-04-01 18:30:23	fc_67ec0d9774a55b4ef582dafa
343	5.00	jdb_2082ea1312a98d3e771de9e6a09c92bf6929	JDB	ONLINE	14091	Piggy Bank	JDB Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	3	egames	3c11bb88-eb35-16e9-9a2b-b41c48d4ddf0	live	0.00	5eac5c0af385	NULL	2025-04-02 00:00:23	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:23	NULL	NULL	2025-04-01 18:30:23	jdb_7496909460661
344	1.80	fc_33261ad65db68f29e1432be4b8758e6a8e9f	FC	ONLINE	22043	SUGAR BANG BANG	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	1074b6e0-dc6f-f45b-04c6-ea2c45005757	live	0.00	ce9517c4d4ed	NULL	2025-04-02 00:00:23	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:23	NULL	NULL	2025-04-01 18:30:23	fc_67ec0d978e43255abf5a6c59
345	3.00	fc_4034ae26535a8a61e3cb028a4dc3b9ad4edf	FC	ONLINE	22043	SUGAR BANG BANG	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	961ea9ae-6359-d49a-cf8d-3c5e51644de1	live	0.00	8ec31a9680f3	NULL	2025-04-02 00:00:23	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:23	NULL	NULL	2025-04-01 18:30:23	fc_67ec0d978e43255abf5a6ba3
346	3.00	fc_5b0b3e280daf5b79d90f4dc4b8905cb612ef	FC	ONLINE	22055	SUPER ELEMENTS	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	f1d9aecb-0505-dd8b-2ec2-65fc8691c188	live	0.00	a9b86443cf1c	NULL	2025-04-02 00:00:23	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:23	NULL	NULL	2025-04-01 18:30:23	fc_67ec0d97a8ec0d3d90a69fbb
347	1.20	fc_6e96199b4497c5aee85a2035bd45137bd30f	FC	ONLINE	22043	SUGAR BANG BANG	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	809d5ecd-5cb6-9932-0a8c-5ba900a2fc75	live	0.00	ec5ca75cd987	NULL	2025-04-02 00:00:23	ArionPlayMaya	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:23	NULL	NULL	2025-04-01 18:30:23	fc_67ec0d977210f40f50c3e92d
348	1.00	fc_7cd0ed2fed16ed9089c5072ebf821a64230d	FC	ONLINE	22042	TREASURE RAIDERS	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	37cf5c4e-8e8b-553c-a198-4a62b929f3a2	live	0.00	85918623431b	NULL	2025-04-02 00:00:23	ArionPlayMaya	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:23	NULL	NULL	2025-04-01 18:30:23	fc_67ec0d977b39a33d519c641d
349	4.00	fc_86628bd765e5ce89fd0c007daae491039625	FC	ONLINE	22053	LEGEND OF INCA	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	24267e23-f625-1f6c-2dac-14fb98bf02c2	live	0.00	59cb0ecf66be	NULL	2025-04-02 00:00:23	ArionPlayMaya	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:23	NULL	NULL	2025-04-01 18:30:23	fc_67ec0d9721a6345594fa3b22
350	0.88	fc_96eb07dc48d4448d6a1c138aea8ea1cd41a1	FC	ONLINE	22028	TREASURE CRUISE	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	23f917e4-02ef-472b-ce0a-31887805e859	live	0.00	d1418d03873e	NULL	2025-04-02 00:00:23	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:23	NULL	NULL	2025-04-01 18:30:23	fc_67ec0d9793e1303c0a7967cb
351	0.75	fc_fdda2cf073da9a0e69d4658cb4775936d469	FC	ONLINE	22042	TREASURE RAIDERS	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	dd451d8c-475a-20b5-9585-4f872d2779c2	live	0.00	e6f2719eebb1	NULL	2025-04-02 00:00:23	ArionPlayMaya	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:23	NULL	NULL	2025-04-01 18:30:23	fc_67ec0d977b39a33d519c6437
352	1.50	fc_055b6873becdfd0253ab0e7b7453e6d4281a	FC	ONLINE	22055	SUPER ELEMENTS	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	b3aa0021-8779-f6dc-d9fe-5fa5c7336f5b	live	0.00	dd9783244e04	NULL	2025-04-02 00:00:24	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:24	NULL	NULL	2025-04-01 18:30:24	fc_67ec0d9874a55b4ef582dc7e
353	1.00	jdb_06951f09fd7acff2c52012309ec0fe19d47d	JDB	ONLINE	14091	Piggy Bank	JDB Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	3	egames	1a54de25-7441-45a7-eddd-054cd3083f55	live	0.00	f18e6d9d5174	NULL	2025-04-02 00:00:24	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:24	NULL	NULL	2025-04-01 18:30:24	jdb_7496909462798
354	1.80	fc_1092c572105ecbb498c6a34405bf76079610	FC	ONLINE	22043	SUGAR BANG BANG	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	acacd7f9-6390-db71-db7a-f3e69992617e	live	0.00	5ea86be8b30b	NULL	2025-04-02 00:00:24	ArionPlayMaya	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:24	NULL	NULL	2025-04-01 18:30:24	fc_67ec0d98e8c3691c70513144
355	1.20	fc_2a9f55cac654605eb71cb5e3191180a978bf	FC	ONLINE	22063	QUEEN OF INCA	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	4bb42168-0042-3198-190f-4c028f75fc76	live	0.00	b9f0c9cd8bcb	NULL	2025-04-02 00:00:24	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:24	NULL	NULL	2025-04-01 18:30:24	fc_67ec0d9893e1303c0a7968d3
356	1.20	fc_5d0f0612ef37e32ecf2fbb04df86fe1fa165	FC	ONLINE	22047	GOLDEN GENIE	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.06	7	egames	64ddf7e0-8bbd-55ac-7a18-7db25a891909	live	0.00	e80957b8b8e9	NULL	2025-04-02 00:00:24	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:24	NULL	NULL	2025-04-01 18:30:24	fc_67ec0d98e8c3691c70513099
357	5.00	jdb_71c4afccce8f79308299fead62b339837270	JDB	ONLINE	14082	Elemental Link Water	JDB Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	6.00	3	egames	10b3f144-f79a-fce0-dd47-07dac4337de3	live	0.00	ab2e0715b880	NULL	2025-04-02 00:00:24	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:24	NULL	NULL	2025-04-01 18:30:24	jdb_7496909464877
358	1.50	fc_71d3d9b3e9691fa3f11f3b36523d9ef8725c	FC	ONLINE	22054	NIGHT MARKET 2	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	fb8daf8e-25e1-aacd-5ec6-c697bf58a998	live	0.00	2ea730f1ef60	NULL	2025-04-02 00:00:24	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:24	NULL	NULL	2025-04-01 18:30:24	fc_67ec0d9821a6345594fa3bf7
359	2.40	fc_730a724f50199b175be6590db70835353262	FC	ONLINE	22020	CHINESE NEW YEAR	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.96	7	egames	1df9804d-6873-350a-db13-3596b9294e27	live	0.00	b14e39f20432	NULL	2025-04-02 00:00:24	ArionPlayMaya	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:24	NULL	NULL	2025-04-01 18:30:24	fc_67ec0d9893e1303c0a796926
360	1.80	fc_99fd2f78df649bd918f529dc87ea66b819f0	FC	ONLINE	22056	EGYPT BONANZA	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	1.38	7	egames	3b76dbc5-8ab8-5c8f-25bb-12e932f81cea	live	0.00	be1919fb9ca8	NULL	2025-04-02 00:00:24	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:24	NULL	NULL	2025-04-01 18:30:24	fc_67ec0d988e43255abf5a6d0d
361	0.88	fc_cdcb7bc8d3954d670c4a8d47ffa2418f17c6	FC	ONLINE	22040	LUCKY FORTUNES	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	43c83cdb-5459-1bd4-02bc-5ef6879b97a3	live	0.00	bdd84c982581	NULL	2025-04-02 00:00:24	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:24	NULL	NULL	2025-04-01 18:30:24	fc_67ec0d98fcf48005bd697cc7
362	1.80	fc_e1a27d0cde547d77e57100dc28ad4ebeff42	FC	ONLINE	22043	SUGAR BANG BANG	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.48	7	egames	8872db9d-55a3-a7a1-7780-fc8da84b1307	live	0.00	0c2342b40f09	NULL	2025-04-02 00:00:24	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:24	NULL	NULL	2025-04-01 18:30:24	fc_67ec0d9874a55b4ef582dcc5
363	6.00	fc_49c817b125500fe0913350d18493ad811573	FC	ONLINE	22045	MERGE MAGIC	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	9.30	7	egames	094e897b-9ab8-faa8-3608-af2babf72779	live	0.00	0dc4b6122288	NULL	2025-04-02 00:00:25	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:25	NULL	NULL	2025-04-01 18:30:25	fc_67ec0d9921a6345594fa3cfa
364	6.00	fc_4cd71e526631647ca650e2423f521d1e586e	FC	ONLINE	22043	SUGAR BANG BANG	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	2.00	7	egames	6e627fb6-69d7-84da-e545-c634cb402c5f	live	0.00	2e2af8ff9f7a	NULL	2025-04-02 00:00:25	ArionPlayMaya	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:25	NULL	NULL	2025-04-01 18:30:25	fc_67ec0d9974a55b4ef582ddbe
365	1.20	fc_798f159bcfc4aa9c4085dd24ff335556333b	FC	ONLINE	22053	LEGEND OF INCA	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.12	7	egames	d47bb34b-b8dc-0f78-f1cf-7ff458f76d09	live	0.00	958265a2e94c	NULL	2025-04-02 00:00:25	ArionPlayMaya	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:25	NULL	NULL	2025-04-01 18:30:25	fc_67ec0d99e8c3691c705131d1
366	4.00	jdb_9afa818a346cfb49c5e3af1190aa28dd4b73	JDB	ONLINE	14085	FRUITY BONANZA	JDB Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	3	egames	a994bbac-27fb-a1ba-381b-d8be20322540	live	0.00	7f0047a54998	NULL	2025-04-02 00:00:25	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:25	NULL	NULL	2025-04-01 18:30:25	jdb_7496909467943
367	1.80	fc_ab94ad9483da9da63ff6474ebe99cd4c384a	FC	ONLINE	22043	SUGAR BANG BANG	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	e0ad424f-cc6a-692e-df5c-597da40b7ca3	live	0.00	400e4ddaa0ba	NULL	2025-04-02 00:00:25	ArionPlayMaya	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:25	NULL	NULL	2025-04-01 18:30:25	fc_67ec0d998e43255abf5a6dcb
368	6.00	fc_b82e8174966faa080bd7322ab73a541d87ba	FC	ONLINE	22043	SUGAR BANG BANG	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	3.60	7	egames	baeb9223-9359-30c8-aa6e-862a04768a45	live	0.00	aebf1107b530	NULL	2025-04-02 00:00:25	ArionPlayMaya	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:25	NULL	NULL	2025-04-01 18:30:25	fc_67ec0d99e8c3691c70513247
369	3.00	fc_b909df27e4833d55b6717c9ab2acf88c10a2	FC	ONLINE	22043	SUGAR BANG BANG	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	18d53a64-ba31-86c0-aa99-ea352f018261	live	0.00	273b2e8bc287	NULL	2025-04-02 00:00:25	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:25	NULL	NULL	2025-04-01 18:30:25	fc_67ec0d997b39a33d519c6590
370	2.00	fc_bb6f6a540b87163c6cbbdc55575c97b368e5	FC	ONLINE	22043	SUGAR BANG BANG	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	2c36b472-3965-7e65-b815-f8776a324212	live	0.00	bc590099b99c	NULL	2025-04-02 00:00:25	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:25	NULL	NULL	2025-04-01 18:30:25	fc_67ec0d99a8ec0d3d90a6a28f
371	1.20	fc_da829e3f17cee654396f786228508bbfb64e	FC	ONLINE	22043	SUGAR BANG BANG	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	22003431-b3a9-932b-3e56-1cc25f1dea69	live	0.00	db1b146d91ef	NULL	2025-04-02 00:00:25	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:25	NULL	NULL	2025-04-01 18:30:25	fc_67ec0d9974a55b4ef582dd8d
372	8.80	fc_ebb23562342be6fb90b5e91f6a36c1fc4f91	FC	ONLINE	22057	FORTUNE GODDESS	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	aacb8cc0-1dc6-fc37-eb4e-a837ecf0104e	live	0.00	dbe13b94c57c	NULL	2025-04-02 00:00:25	ArionPlayMaya	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:25	NULL	NULL	2025-04-01 18:30:25	fc_67ec0d9936c587345ddeaba0
373	0.88	jdb_fe2d8d9ed10cf8f8e890095a389b7cbf48d8	JDB	ONLINE	14092	Dragon Soar - Hyper Wild	JDB Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	3	egames	9a4176c4-110c-2cb5-0ac5-25dbabab1c5e	live	0.00	03ab731cb220	NULL	2025-04-02 00:00:25	ArionPlayMaya	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:25	NULL	NULL	2025-04-01 18:30:25	jdb_7496909469286
374	1.20	fc_10e671e0cae5706a5ef0a7fb4793ce29de94	FC	ONLINE	22063	QUEEN OF INCA	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	5.76	7	egames	0bd49cac-2568-0dfd-7b25-a0406dd8fa97	live	0.00	1437fd9e0507	NULL	2025-04-02 00:00:26	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:26	NULL	NULL	2025-04-01 18:30:26	fc_67ec0d9a8e43255abf5a6f46
375	1.00	fc_13d213ced33ef32122ef345aba5efebc523b	FC	ONLINE	22018	NIGHT MARKET	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	8769ec19-fffe-eb7e-eb6e-960c4f2e58d2	live	0.00	2d0463e1f876	NULL	2025-04-02 00:00:26	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:26	NULL	NULL	2025-04-01 18:30:26	fc_67ec0d9a8e43255abf5a6f2b
376	5.00	fc_1b4a9b4e91d4aa57d3d4fccf2978644db160	FC	ONLINE	22016	GOLDEN PANTHER	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	c3662ccd-3e95-3385-c5f3-9ff264dda222	live	0.00	1d2bf2bb63cc	NULL	2025-04-02 00:00:26	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:26	NULL	NULL	2025-04-01 18:30:26	fc_67ec0d9afcf48005bd697f48
377	1.80	fc_1bd0b17dbacfe933fa76a3e22e7db4bd0d68	FC	ONLINE	22043	SUGAR BANG BANG	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	0b74eec4-d064-393d-d1f9-8790a7dada53	live	0.00	a476be63552b	NULL	2025-04-02 00:00:26	ArionPlayMaya	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:26	NULL	NULL	2025-04-01 18:30:26	fc_67ec0d9aa8ec0d3d90a6a3cb
378	1.00	jdb_2c4c41b90d4a99a907f41effc4a94e93c8aa	JDB	ONLINE	14042	TreasureBowl	JDB Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	3	egames	e4f3b13a-24de-f18d-b294-24979207ebb3	live	0.00	dfed4da4f741	NULL	2025-04-02 00:00:26	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:26	NULL	NULL	2025-04-01 18:30:26	jdb_7496909471825
379	4.00	fc_2d7f23421b724ca86433dc50d9e57ce2cb91	FC	ONLINE	22047	GOLDEN GENIE	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	e1ce06ee-a3f4-e1f5-8c86-523f4ccd9569	live	0.00	54a372e7a15c	NULL	2025-04-02 00:00:26	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:26	NULL	NULL	2025-04-01 18:30:26	fc_67ec0d9a7b39a33d519c66b1
380	1.00	jdb_2dd35606e3023e8a64bc44321396eff9bfea	JDB	ONLINE	14091	Piggy Bank	JDB Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	3	egames	fa0d71c0-da78-528a-9919-1d2b59993467	live	0.00	b98017b68fd2	NULL	2025-04-02 00:00:26	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:26	NULL	NULL	2025-04-01 18:30:26	jdb_7496909473853
381	3.00	jdb_38fc4bd596b76735eba4f7fed5ceb4608662	JDB	ONLINE	14055	Kong	JDB Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.80	3	egames	941946f4-dfc8-78b2-471f-d0dbe1247cc9	live	0.00	2d99dcc019fc	NULL	2025-04-02 00:00:26	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:26	NULL	NULL	2025-04-01 18:30:26	jdb_7496909475604
